Latitude,Longitude,Policy_Year,Avg_Wind_Speed,Avg_Pressure,Avg_Dist2Land,Total_Insured_Value,Premium,Losses
29.6,-90.6,1996,51.23809523809524,989.847619047619,530.3297298738628,634612.0,4826.0,0.0
29.6,-90.6,1997,51.23809523809524,989.847619047619,530.3297298738628,644956.0,4923.0,0.0
29.6,-90.6,1998,51.23809523809524,989.847619047619,530.3297298738628,659209.0,5021.0,0.0
29.6,-90.6,1999,51.23809523809524,989.847619047619,530.3297298738628,675228.0,5121.0,0.0
29.6,-90.6,2000,51.23809523809524,989.847619047619,530.3297298738628,687922.0,5224.0,0.0
29.6,-90.6,2001,51.23809523809524,989.847619047619,530.3297298738628,699411.0,5328.0,0.0
29.6,-90.6,2002,51.23809523809524,989.847619047619,530.3297298738628,716756.0,5435.0,0.0
29.6,-90.6,2003,51.23809523809524,989.847619047619,530.3297298738628,734675.0,5544.0,0.0
29.6,-90.6,2004,51.23809523809524,989.847619047619,530.3297298738628,749001.0,5654.0,0.0
29.6,-90.6,2005,51.23809523809524,989.847619047619,530.3297298738628,765929.0,5768.0,0.0
29.6,-90.6,2006,51.23809523809524,989.847619047619,530.3297298738628,784771.0,5883.0,0.0
29.6,-90.6,2007,51.23809523809524,989.847619047619,530.3297298738628,798033.0,6001.0,0.0
29.6,-90.6,2008,51.23809523809524,989.847619047619,530.3297298738628,815989.0,6121.0,0.0
29.6,-90.6,2009,51.23809523809524,989.847619047619,530.3297298738628,831737.0,6243.0,0.0
29.6,-90.6,2010,51.23809523809524,989.847619047619,530.3297298738628,845711.0,6368.0,0.0
29.6,-90.6,2011,51.23809523809524,989.847619047619,530.3297298738628,865331.0,6495.0,0.0
29.6,-90.6,2012,51.23809523809524,989.847619047619,530.3297298738628,879869.0,6625.0,0.0
29.6,-90.6,2013,51.23809523809524,989.847619047619,530.3297298738628,901689.0,6758.0,66360.0
29.6,-90.6,2014,51.23809523809524,989.847619047619,530.3297298738628,920895.0,6893.0,0.0
29.6,-90.6,2015,51.23809523809524,989.847619047619,530.3297298738628,940511.0,7031.0,0.0
29.6,-90.6,2016,51.23809523809524,989.847619047619,530.3297298738628,955841.0,7171.0,0.0
29.6,-90.6,2017,51.23809523809524,989.847619047619,530.3297298738628,970370.0,7315.0,0.0
29.6,-90.6,2018,51.23809523809524,989.847619047619,530.3297298738628,992106.0,7461.0,0.0
29.6,-90.6,2019,51.23809523809524,989.847619047619,530.3297298738628,1008178.0,7610.0,0.0
29.6,-90.6,2020,51.23809523809524,989.847619047619,530.3297298738628,1025317.0,7762.0,0.0
29.6,-90.6,2021,51.23809523809524,989.847619047619,530.3297298738628,1049412.0,7918.0,0.0
29.6,-81.3,1985,43.608247422680414,999.0824742268042,431.67458823644864,958066.0,10316.0,0.0
29.6,-81.3,1986,43.608247422680414,999.0824742268042,431.67458823644864,973874.0,10522.0,0.0
29.6,-81.3,1987,43.608247422680414,999.0824742268042,431.67458823644864,994326.0,10732.0,0.0
29.6,-81.3,1988,43.608247422680414,999.0824742268042,431.67458823644864,1013516.0,10947.0,0.0
29.6,-81.3,1989,43.608247422680414,999.0824742268042,431.67458823644864,1032063.0,11166.0,0.0
29.6,-81.3,1990,43.608247422680414,999.0824742268042,431.67458823644864,1051879.0,11389.0,0.0
29.6,-81.3,1991,43.608247422680414,999.0824742268042,431.67458823644864,1071865.0,11617.0,0.0
29.6,-81.3,1992,43.608247422680414,999.0824742268042,431.67458823644864,1092766.0,11850.0,0.0
29.6,-81.3,1993,43.608247422680414,999.0824742268042,431.67458823644864,1110687.0,12087.0,0.0
29.6,-81.3,1994,43.608247422680414,999.0824742268042,431.67458823644864,1133234.0,12328.0,0.0
29.6,-81.3,1995,43.608247422680414,999.0824742268042,431.67458823644864,1151933.0,12575.0,0.0
29.6,-81.3,1996,43.608247422680414,999.0824742268042,431.67458823644864,1177045.0,12826.0,0.0
29.6,-81.3,1997,43.608247422680414,999.0824742268042,431.67458823644864,1200468.0,13083.0,0.0
29.6,-81.3,1998,43.608247422680414,999.0824742268042,431.67458823644864,1220036.0,13345.0,0.0
29.6,-81.3,1999,43.608247422680414,999.0824742268042,431.67458823644864,1243216.0,13611.0,0.0
29.6,-81.3,2000,43.608247422680414,999.0824742268042,431.67458823644864,1273054.0,13884.0,0.0
29.6,-81.3,2001,43.608247422680414,999.0824742268042,431.67458823644864,1303480.0,14161.0,0.0
29.6,-81.3,2002,43.608247422680414,999.0824742268042,431.67458823644864,1332547.0,14445.0,0.0
29.6,-81.3,2003,43.608247422680414,999.0824742268042,431.67458823644864,1361330.0,14733.0,0.0
29.6,-81.3,2004,43.608247422680414,999.0824742268042,431.67458823644864,1388557.0,15028.0,0.0
29.6,-81.3,2005,43.608247422680414,999.0824742268042,431.67458823644864,1422576.0,15329.0,0.0
29.6,-81.3,2006,43.608247422680414,999.0824742268042,431.67458823644864,1453731.0,15635.0,0.0
29.6,-81.3,2007,43.608247422680414,999.0824742268042,431.67458823644864,1477136.0,15948.0,0.0
29.6,-81.3,2008,43.608247422680414,999.0824742268042,431.67458823644864,1500770.0,16267.0,0.0
29.6,-81.3,2009,43.608247422680414,999.0824742268042,431.67458823644864,1531236.0,16592.0,0.0
29.6,-81.3,2010,43.608247422680414,999.0824742268042,431.67458823644864,1556807.0,16924.0,0.0
29.6,-81.3,2011,43.608247422680414,999.0824742268042,431.67458823644864,1581561.0,17263.0,0.0
29.6,-81.3,2012,43.608247422680414,999.0824742268042,431.67458823644864,1612243.0,17608.0,0.0
29.6,-81.3,2013,43.608247422680414,999.0824742268042,431.67458823644864,1648680.0,17960.0,0.0
29.6,-81.3,2014,43.608247422680414,999.0824742268042,431.67458823644864,1674069.0,18319.0,0.0
29.6,-81.3,2015,43.608247422680414,999.0824742268042,431.67458823644864,1714414.0,18686.0,0.0
29.6,-81.3,2016,43.608247422680414,999.0824742268042,431.67458823644864,1741845.0,19059.0,0.0
29.6,-81.3,2017,43.608247422680414,999.0824742268042,431.67458823644864,1773721.0,19440.0,180796.0
29.6,-81.3,2018,43.608247422680414,999.0824742268042,431.67458823644864,1817709.0,19829.0,0.0
29.6,-81.3,2019,43.608247422680414,999.0824742268042,431.67458823644864,1847156.0,20226.0,145019.0
29.6,-81.3,2020,43.608247422680414,999.0824742268042,431.67458823644864,1886685.0,20630.0,0.0
29.6,-81.3,2021,43.608247422680414,999.0824742268042,431.67458823644864,1929890.0,21043.0,0.0
30.4,-87.5,1985,50.80952380952381,990.9619047619047,511.26723142374505,942929.0,3870.0,0.0
30.4,-87.5,1986,50.80952380952381,990.9619047619047,511.26723142374505,958487.0,3947.0,0.0
30.4,-87.5,1987,50.80952380952381,990.9619047619047,511.26723142374505,980149.0,4026.0,0.0
30.4,-87.5,1988,50.80952380952381,990.9619047619047,511.26723142374505,1000536.0,4107.0,0.0
30.4,-87.5,1989,50.80952380952381,990.9619047619047,511.26723142374505,1023348.0,4189.0,39627.0
30.4,-87.5,1990,50.80952380952381,990.9619047619047,511.26723142374505,1043815.0,4273.0,0.0
30.4,-87.5,1991,50.80952380952381,990.9619047619047,511.26723142374505,1068032.0,4358.0,36609.0
30.4,-87.5,1992,50.80952380952381,990.9619047619047,511.26723142374505,1086509.0,4445.0,0.0
30.4,-87.5,1993,50.80952380952381,990.9619047619047,511.26723142374505,1103241.0,4534.0,0.0
30.4,-87.5,1994,50.80952380952381,990.9619047619047,511.26723142374505,1127512.0,4625.0,0.0
30.4,-87.5,1995,50.80952380952381,990.9619047619047,511.26723142374505,1153783.0,4717.0,0.0
30.4,-87.5,1996,50.80952380952381,990.9619047619047,511.26723142374505,1174205.0,4812.0,0.0
30.4,-87.5,1997,50.80952380952381,990.9619047619047,511.26723142374505,1202973.0,4908.0,0.0
30.4,-87.5,1998,50.80952380952381,990.9619047619047,511.26723142374505,1226070.0,5006.0,0.0
30.4,-87.5,1999,50.80952380952381,990.9619047619047,511.26723142374505,1247159.0,5106.0,0.0
30.4,-87.5,2000,50.80952380952381,990.9619047619047,511.26723142374505,1276717.0,5208.0,0.0
30.4,-87.5,2001,50.80952380952381,990.9619047619047,511.26723142374505,1300719.0,5313.0,36657.0
30.4,-87.5,2002,50.80952380952381,990.9619047619047,511.26723142374505,1329595.0,5419.0,0.0
30.4,-87.5,2003,50.80952380952381,990.9619047619047,511.26723142374505,1353129.0,5527.0,0.0
30.4,-87.5,2004,50.80952380952381,990.9619047619047,511.26723142374505,1380868.0,5638.0,0.0
30.4,-87.5,2005,50.80952380952381,990.9619047619047,511.26723142374505,1406552.0,5751.0,0.0
30.4,-87.5,2006,50.80952380952381,990.9619047619047,511.26723142374505,1440450.0,5866.0,0.0
30.4,-87.5,2007,50.80952380952381,990.9619047619047,511.26723142374505,1473724.0,5983.0,45888.0
30.4,-87.5,2008,50.80952380952381,990.9619047619047,511.26723142374505,1501430.0,6103.0,0.0
30.4,-87.5,2009,50.80952380952381,990.9619047619047,511.26723142374505,1538666.0,6225.0,0.0
30.4,-87.5,2010,50.80952380952381,990.9619047619047,511.26723142374505,1572055.0,6349.0,0.0
30.4,-87.5,2011,50.80952380952381,990.9619047619047,511.26723142374505,1609470.0,6476.0,0.0
30.4,-87.5,2012,50.80952380952381,990.9619047619047,511.26723142374505,1648419.0,6606.0,0.0
30.4,-87.5,2013,50.80952380952381,990.9619047619047,511.26723142374505,1688310.0,6738.0,0.0
30.4,-87.5,2014,50.80952380952381,990.9619047619047,511.26723142374505,1719713.0,6872.0,0.0
30.4,-87.5,2015,50.80952380952381,990.9619047619047,511.26723142374505,1753935.0,7010.0,0.0
30.4,-87.5,2016,50.80952380952381,990.9619047619047,511.26723142374505,1793048.0,7150.0,0.0
30.4,-87.5,2017,50.80952380952381,990.9619047619047,511.26723142374505,1822992.0,7293.0,0.0
30.4,-87.5,2018,50.80952380952381,990.9619047619047,511.26723142374505,1850519.0,7439.0,0.0
30.4,-87.5,2019,50.80952380952381,990.9619047619047,511.26723142374505,1882903.0,7588.0,0.0
30.4,-87.5,2020,50.80952380952381,990.9619047619047,511.26723142374505,1926398.0,7739.0,0.0
30.4,-87.5,2021,50.80952380952381,990.9619047619047,511.26723142374505,1967238.0,7894.0,54707.0
32.6,-83.4,1985,23.77777777777778,1005.6666666666666,873.1874457541225,953342.0,3006.0,0.0
32.6,-83.4,1986,23.77777777777778,1005.6666666666666,873.1874457541225,975078.0,3067.0,0.0
32.6,-83.4,1987,23.77777777777778,1005.6666666666666,873.1874457541225,996335.0,3128.0,0.0
32.6,-83.4,1988,23.77777777777778,1005.6666666666666,873.1874457541225,1012874.0,3190.0,0.0
32.6,-83.4,1989,23.77777777777778,1005.6666666666666,873.1874457541225,1037690.0,3254.0,0.0
32.6,-83.4,1990,23.77777777777778,1005.6666666666666,873.1874457541225,1058444.0,3319.0,0.0
32.6,-83.4,1991,23.77777777777778,1005.6666666666666,873.1874457541225,1074955.0,3386.0,0.0
32.6,-83.4,1992,23.77777777777778,1005.6666666666666,873.1874457541225,1091510.0,3453.0,0.0
32.6,-83.4,1993,23.77777777777778,1005.6666666666666,873.1874457541225,1110611.0,3523.0,0.0
32.6,-83.4,1994,23.77777777777778,1005.6666666666666,873.1874457541225,1130935.0,3593.0,0.0
32.6,-83.4,1995,23.77777777777778,1005.6666666666666,873.1874457541225,1156042.0,3665.0,0.0
32.6,-83.4,1996,23.77777777777778,1005.6666666666666,873.1874457541225,1181244.0,3738.0,0.0
32.6,-83.4,1997,23.77777777777778,1005.6666666666666,873.1874457541225,1203805.0,3813.0,0.0
32.6,-83.4,1998,23.77777777777778,1005.6666666666666,873.1874457541225,1227520.0,3889.0,0.0
32.6,-83.4,1999,23.77777777777778,1005.6666666666666,873.1874457541225,1253667.0,3967.0,0.0
32.6,-83.4,2000,23.77777777777778,1005.6666666666666,873.1874457541225,1281999.0,4046.0,0.0
32.6,-83.4,2001,23.77777777777778,1005.6666666666666,873.1874457541225,1306998.0,4127.0,0.0
32.6,-83.4,2002,23.77777777777778,1005.6666666666666,873.1874457541225,1338759.0,4210.0,0.0
32.6,-83.4,2003,23.77777777777778,1005.6666666666666,873.1874457541225,1371826.0,4294.0,0.0
32.6,-83.4,2004,23.77777777777778,1005.6666666666666,873.1874457541225,1405436.0,4380.0,0.0
32.6,-83.4,2005,23.77777777777778,1005.6666666666666,873.1874457541225,1435231.0,4467.0,33595.0
32.6,-83.4,2006,23.77777777777778,1005.6666666666666,873.1874457541225,1462500.0,4557.0,29801.0
32.6,-83.4,2007,23.77777777777778,1005.6666666666666,873.1874457541225,1491458.0,4648.0,0.0
32.6,-83.4,2008,23.77777777777778,1005.6666666666666,873.1874457541225,1515023.0,4741.0,0.0
32.6,-83.4,2009,23.77777777777778,1005.6666666666666,873.1874457541225,1551232.0,4836.0,33898.0
32.6,-83.4,2010,23.77777777777778,1005.6666666666666,873.1874457541225,1580240.0,4932.0,0.0
32.6,-83.4,2011,23.77777777777778,1005.6666666666666,873.1874457541225,1618482.0,5031.0,37884.0
32.6,-83.4,2012,23.77777777777778,1005.6666666666666,873.1874457541225,1649233.0,5132.0,0.0
32.6,-83.4,2013,23.77777777777778,1005.6666666666666,873.1874457541225,1687165.0,5234.0,0.0
32.6,-83.4,2014,23.77777777777778,1005.6666666666666,873.1874457541225,1721752.0,5339.0,0.0
32.6,-83.4,2015,23.77777777777778,1005.6666666666666,873.1874457541225,1753432.0,5446.0,0.0
32.6,-83.4,2016,23.77777777777778,1005.6666666666666,873.1874457541225,1783942.0,5555.0,0.0
32.6,-83.4,2017,23.77777777777778,1005.6666666666666,873.1874457541225,1814091.0,5666.0,0.0
32.6,-83.4,2018,23.77777777777778,1005.6666666666666,873.1874457541225,1843842.0,5779.0,0.0
32.6,-83.4,2019,23.77777777777778,1005.6666666666666,873.1874457541225,1883116.0,5895.0,0.0
32.6,-83.4,2020,23.77777777777778,1005.6666666666666,873.1874457541225,1928499.0,6013.0,0.0
32.6,-83.4,2021,23.77777777777778,1005.6666666666666,873.1874457541225,1974204.0,6133.0,0.0
33.0,-93.6,1985,25.675675675675677,1001.8918918918919,873.1874457541228,730268.0,7452.0,0.0
33.0,-93.6,1986,25.675675675675677,1001.8918918918919,873.1874457541228,745530.0,7601.0,0.0
33.0,-93.6,1987,25.675675675675677,1001.8918918918919,873.1874457541228,763348.0,7753.0,0.0
33.0,-93.6,1988,25.675675675675677,1001.8918918918919,873.1874457541228,775791.0,7908.0,0.0
33.0,-93.6,1989,25.675675675675677,1001.8918918918919,873.1874457541228,789678.0,8066.0,0.0
33.0,-93.6,1990,25.675675675675677,1001.8918918918919,873.1874457541228,809025.0,8227.0,0.0
33.0,-93.6,1991,25.675675675675677,1001.8918918918919,873.1874457541228,827794.0,8392.0,0.0
33.0,-93.6,1992,25.675675675675677,1001.8918918918919,873.1874457541228,848241.0,8560.0,0.0
33.0,-93.6,1993,25.675675675675677,1001.8918918918919,873.1874457541228,866308.0,8731.0,0.0
33.0,-93.6,1994,25.675675675675677,1001.8918918918919,873.1874457541228,882681.0,8905.0,0.0
33.0,-93.6,1995,25.675675675675677,1001.8918918918919,873.1874457541228,901924.0,9084.0,0.0
33.0,-93.6,1996,25.675675675675677,1001.8918918918919,873.1874457541228,917527.0,9265.0,0.0
33.0,-93.6,1997,25.675675675675677,1001.8918918918919,873.1874457541228,940373.0,9450.0,0.0
33.0,-93.6,1998,25.675675675675677,1001.8918918918919,873.1874457541228,963225.0,9639.0,0.0
33.0,-93.6,1999,25.675675675675677,1001.8918918918919,873.1874457541228,980081.0,9832.0,68039.0
33.0,-93.6,2000,25.675675675675677,1001.8918918918919,873.1874457541228,1001153.0,10029.0,0.0
33.0,-93.6,2001,25.675675675675677,1001.8918918918919,873.1874457541228,1016170.0,10230.0,0.0
33.0,-93.6,2002,25.675675675675677,1001.8918918918919,873.1874457541228,1034766.0,10434.0,0.0
33.0,-93.6,2003,25.675675675675677,1001.8918918918919,873.1874457541228,1052357.0,10643.0,0.0
33.0,-93.6,2004,25.675675675675677,1001.8918918918919,873.1874457541228,1076772.0,10856.0,0.0
33.0,-93.6,2005,25.675675675675677,1001.8918918918919,873.1874457541228,1094861.0,11073.0,0.0
33.0,-93.6,2006,25.675675675675677,1001.8918918918919,873.1874457541228,1118510.0,11294.0,0.0
33.0,-93.6,2007,25.675675675675677,1001.8918918918919,873.1874457541228,1145690.0,11520.0,0.0
33.0,-93.6,2008,25.675675675675677,1001.8918918918919,873.1874457541228,1168260.0,11750.0,0.0
33.0,-93.6,2009,25.675675675675677,1001.8918918918919,873.1874457541228,1188121.0,11985.0,0.0
33.0,-93.6,2010,25.675675675675677,1001.8918918918919,873.1874457541228,1212834.0,12225.0,0.0
33.0,-93.6,2011,25.675675675675677,1001.8918918918919,873.1874457541228,1231996.0,12470.0,0.0
33.0,-93.6,2012,25.675675675675677,1001.8918918918919,873.1874457541228,1258608.0,12719.0,0.0
33.0,-93.6,2013,25.675675675675677,1001.8918918918919,873.1874457541228,1283276.0,12973.0,0.0
33.0,-93.6,2014,25.675675675675677,1001.8918918918919,873.1874457541228,1306247.0,13233.0,0.0
33.0,-93.6,2015,25.675675675675677,1001.8918918918919,873.1874457541228,1335768.0,13498.0,0.0
33.0,-93.6,2016,25.675675675675677,1001.8918918918919,873.1874457541228,1361816.0,13768.0,0.0
33.0,-93.6,2017,25.675675675675677,1001.8918918918919,873.1874457541228,1386873.0,14043.0,0.0
33.0,-93.6,2018,25.675675675675677,1001.8918918918919,873.1874457541228,1420990.0,14324.0,0.0
33.0,-93.6,2019,25.675675675675677,1001.8918918918919,873.1874457541228,1444010.0,14610.0,0.0
33.0,-93.6,2020,25.675675675675677,1001.8918918918919,873.1874457541228,1467547.0,14902.0,0.0
33.0,-93.6,2021,25.675675675675677,1001.8918918918919,873.1874457541228,1494110.0,15201.0,0.0
33.8,-80.7,1985,35.75471698113208,1001.1132075471698,873.1874457541225,1695941.0,8370.0,0.0
33.8,-80.7,1986,35.75471698113208,1001.1132075471698,873.1874457541225,1734439.0,8537.0,0.0
33.8,-80.7,1987,35.75471698113208,1001.1132075471698,873.1874457541225,1768434.0,8708.0,85425.0
33.8,-80.7,1988,35.75471698113208,1001.1132075471698,873.1874457541225,1810700.0,8882.0,0.0
33.8,-80.7,1989,35.75471698113208,1001.1132075471698,873.1874457541225,1846189.0,9060.0,0.0
33.8,-80.7,1990,35.75471698113208,1001.1132075471698,873.1874457541225,1880713.0,9241.0,0.0
33.8,-80.7,1991,35.75471698113208,1001.1132075471698,873.1874457541225,1916071.0,9426.0,0.0
33.8,-80.7,1992,35.75471698113208,1001.1132075471698,873.1874457541225,1945387.0,9614.0,0.0
33.8,-80.7,1993,35.75471698113208,1001.1132075471698,873.1874457541225,1988769.0,9807.0,0.0
33.8,-80.7,1994,35.75471698113208,1001.1132075471698,873.1874457541225,2032720.0,10003.0,0.0
33.8,-80.7,1995,35.75471698113208,1001.1132075471698,873.1874457541225,2064431.0,10203.0,0.0
33.8,-80.7,1996,35.75471698113208,1001.1132075471698,873.1874457541225,2113358.0,10407.0,0.0
33.8,-80.7,1997,35.75471698113208,1001.1132075471698,873.1874457541225,2151398.0,10615.0,0.0
33.8,-80.7,1998,35.75471698113208,1001.1132075471698,873.1874457541225,2203892.0,10827.0,0.0
33.8,-80.7,1999,35.75471698113208,1001.1132075471698,873.1874457541225,2240036.0,11044.0,0.0
33.8,-80.7,2000,35.75471698113208,1001.1132075471698,873.1874457541225,2289541.0,11265.0,0.0
33.8,-80.7,2001,35.75471698113208,1001.1132075471698,873.1874457541225,2328005.0,11490.0,0.0
33.8,-80.7,2002,35.75471698113208,1001.1132075471698,873.1874457541225,2374333.0,11720.0,0.0
33.8,-80.7,2003,35.75471698113208,1001.1132075471698,873.1874457541225,2409948.0,11954.0,0.0
33.8,-80.7,2004,35.75471698113208,1001.1132075471698,873.1874457541225,2456460.0,12193.0,0.0
33.8,-80.7,2005,35.75471698113208,1001.1132075471698,873.1874457541225,2500430.0,12437.0,0.0
33.8,-80.7,2006,35.75471698113208,1001.1132075471698,873.1874457541225,2552939.0,12686.0,0.0
33.8,-80.7,2007,35.75471698113208,1001.1132075471698,873.1874457541225,2606040.0,12940.0,0.0
33.8,-80.7,2008,35.75471698113208,1001.1132075471698,873.1874457541225,2647216.0,13198.0,0.0
33.8,-80.7,2009,35.75471698113208,1001.1132075471698,873.1874457541225,2699366.0,13462.0,0.0
33.8,-80.7,2010,35.75471698113208,1001.1132075471698,873.1874457541225,2759292.0,13732.0,0.0
33.8,-80.7,2011,35.75471698113208,1001.1132075471698,873.1874457541225,2808683.0,14006.0,0.0
33.8,-80.7,2012,35.75471698113208,1001.1132075471698,873.1874457541225,2874687.0,14286.0,0.0
33.8,-80.7,2013,35.75471698113208,1001.1132075471698,873.1874457541225,2925282.0,14572.0,0.0
33.8,-80.7,2014,35.75471698113208,1001.1132075471698,873.1874457541225,2977644.0,14864.0,0.0
33.8,-80.7,2015,35.75471698113208,1001.1132075471698,873.1874457541225,3026478.0,15161.0,0.0
33.8,-80.7,2016,35.75471698113208,1001.1132075471698,873.1874457541225,3097297.0,15464.0,0.0
33.8,-80.7,2017,35.75471698113208,1001.1132075471698,873.1874457541225,3157695.0,15773.0,85807.0
33.8,-80.7,2018,35.75471698113208,1001.1132075471698,873.1874457541225,3227795.0,16089.0,0.0
33.8,-80.7,2019,35.75471698113208,1001.1132075471698,873.1874457541225,3286864.0,16411.0,82545.0
33.8,-80.7,2020,35.75471698113208,1001.1132075471698,873.1874457541225,3342083.0,16739.0,0.0
33.8,-80.7,2021,35.75471698113208,1001.1132075471698,873.1874457541225,3421625.0,17073.0,137783.0
34.6,-77.9,1985,54.30434782608695,989.3304347826087,535.3369244459159,269100.0,937.0,0.0
34.6,-77.9,1986,54.30434782608695,989.3304347826087,535.3369244459159,273190.0,956.0,0.0
34.6,-77.9,1987,54.30434782608695,989.3304347826087,535.3369244459159,279146.0,975.0,0.0
34.6,-77.9,1988,54.30434782608695,989.3304347826087,535.3369244459159,284394.0,995.0,0.0
34.6,-77.9,1989,54.30434782608695,989.3304347826087,535.3369244459159,289342.0,1015.0,0.0
34.6,-77.9,1990,54.30434782608695,989.3304347826087,535.3369244459159,293914.0,1035.0,0.0
34.6,-77.9,1991,54.30434782608695,989.3304347826087,535.3369244459159,299087.0,1056.0,0.0
34.6,-77.9,1992,54.30434782608695,989.3304347826087,535.3369244459159,303782.0,1077.0,0.0
34.6,-77.9,1993,54.30434782608695,989.3304347826087,535.3369244459159,311346.0,1098.0,0.0
34.6,-77.9,1994,54.30434782608695,989.3304347826087,535.3369244459159,317480.0,1120.0,0.0
34.6,-77.9,1995,54.30434782608695,989.3304347826087,535.3369244459159,324496.0,1143.0,0.0
34.6,-77.9,1996,54.30434782608695,989.3304347826087,535.3369244459159,330013.0,1166.0,0.0
34.6,-77.9,1997,54.30434782608695,989.3304347826087,535.3369244459159,335458.0,1189.0,0.0
34.6,-77.9,1998,54.30434782608695,989.3304347826087,535.3369244459159,343744.0,1213.0,0.0
34.6,-77.9,1999,54.30434782608695,989.3304347826087,535.3369244459159,351306.0,1237.0,7100.0
34.6,-77.9,2000,54.30434782608695,989.3304347826087,535.3369244459159,358859.0,1262.0,0.0
34.6,-77.9,2001,54.30434782608695,989.3304347826087,535.3369244459159,365175.0,1287.0,10758.0
34.6,-77.9,2002,54.30434782608695,989.3304347826087,535.3369244459159,372734.0,1313.0,12089.0
34.6,-77.9,2003,54.30434782608695,989.3304347826087,535.3369244459159,378735.0,1339.0,0.0
34.6,-77.9,2004,54.30434782608695,989.3304347826087,535.3369244459159,385515.0,1366.0,0.0
34.6,-77.9,2005,54.30434782608695,989.3304347826087,535.3369244459159,391336.0,1393.0,0.0
34.6,-77.9,2006,54.30434782608695,989.3304347826087,535.3369244459159,399945.0,1421.0,0.0
34.6,-77.9,2007,54.30434782608695,989.3304347826087,535.3369244459159,406504.0,1449.0,0.0
34.6,-77.9,2008,54.30434782608695,989.3304347826087,535.3369244459159,416179.0,1478.0,0.0
34.6,-77.9,2009,54.30434782608695,989.3304347826087,535.3369244459159,424503.0,1508.0,0.0
34.6,-77.9,2010,54.30434782608695,989.3304347826087,535.3369244459159,430998.0,1538.0,0.0
34.6,-77.9,2011,54.30434782608695,989.3304347826087,535.3369244459159,438325.0,1569.0,0.0
34.6,-77.9,2012,54.30434782608695,989.3304347826087,535.3369244459159,445294.0,1600.0,0.0
34.6,-77.9,2013,54.30434782608695,989.3304347826087,535.3369244459159,454511.0,1632.0,0.0
34.6,-77.9,2014,54.30434782608695,989.3304347826087,535.3369244459159,461875.0,1665.0,0.0
34.6,-77.9,2015,54.30434782608695,989.3304347826087,535.3369244459159,471528.0,1698.0,0.0
34.6,-77.9,2016,54.30434782608695,989.3304347826087,535.3369244459159,481288.0,1732.0,0.0
34.6,-77.9,2017,54.30434782608695,989.3304347826087,535.3369244459159,488556.0,1767.0,0.0
34.6,-77.9,2018,54.30434782608695,989.3304347826087,535.3369244459159,497741.0,1802.0,10559.0
34.6,-77.9,2019,54.30434782608695,989.3304347826087,535.3369244459159,509487.0,1838.0,0.0
34.6,-77.9,2020,54.30434782608695,989.3304347826087,535.3369244459159,517690.0,1875.0,0.0
34.6,-77.9,2021,54.30434782608695,989.3304347826087,535.3369244459159,526905.0,1912.0,0.0
35.4,-90.9,1985,19.6875,1006.125,873.1874457541227,2173623.0,17796.0,0.0
35.4,-90.9,1986,19.6875,1006.125,873.1874457541227,2209053.0,18152.0,133415.0
35.4,-90.9,1987,19.6875,1006.125,873.1874457541227,2261408.0,18515.0,0.0
35.4,-90.9,1988,19.6875,1006.125,873.1874457541227,2309124.0,18885.0,0.0
35.4,-90.9,1989,19.6875,1006.125,873.1874457541227,2344453.0,19263.0,0.0
35.4,-90.9,1990,19.6875,1006.125,873.1874457541227,2398376.0,19648.0,0.0
35.4,-90.9,1991,19.6875,1006.125,873.1874457541227,2442506.0,20041.0,0.0
35.4,-90.9,1992,19.6875,1006.125,873.1874457541227,2499416.0,20442.0,186429.0
35.4,-90.9,1993,19.6875,1006.125,873.1874457541227,2560152.0,20851.0,0.0
35.4,-90.9,1994,19.6875,1006.125,873.1874457541227,2607771.0,21268.0,0.0
35.4,-90.9,1995,19.6875,1006.125,873.1874457541227,2650538.0,21693.0,0.0
35.4,-90.9,1996,19.6875,1006.125,873.1874457541227,2695067.0,22127.0,0.0
35.4,-90.9,1997,19.6875,1006.125,873.1874457541227,2743309.0,22569.0,0.0
35.4,-90.9,1998,19.6875,1006.125,873.1874457541227,2795981.0,23021.0,0.0
35.4,-90.9,1999,19.6875,1006.125,873.1874457541227,2855815.0,23481.0,144879.0
35.4,-90.9,2000,19.6875,1006.125,873.1874457541227,2902364.0,23951.0,190888.0
35.4,-90.9,2001,19.6875,1006.125,873.1874457541227,2955187.0,24430.0,0.0
35.4,-90.9,2002,19.6875,1006.125,873.1874457541227,3026112.0,24918.0,0.0
35.4,-90.9,2003,19.6875,1006.125,873.1874457541227,3091778.0,25417.0,162667.0
35.4,-90.9,2004,19.6875,1006.125,873.1874457541227,3168764.0,25925.0,183809.0
35.4,-90.9,2005,19.6875,1006.125,873.1874457541227,3243547.0,26444.0,0.0
35.4,-90.9,2006,19.6875,1006.125,873.1874457541227,3298687.0,26972.0,0.0
35.4,-90.9,2007,19.6875,1006.125,873.1874457541227,3352126.0,27512.0,201387.0
35.4,-90.9,2008,19.6875,1006.125,873.1874457541227,3412464.0,28062.0,0.0
35.4,-90.9,2009,19.6875,1006.125,873.1874457541227,3495728.0,28623.0,0.0
35.4,-90.9,2010,19.6875,1006.125,873.1874457541227,3557952.0,29196.0,0.0
35.4,-90.9,2011,19.6875,1006.125,873.1874457541227,3632669.0,29780.0,0.0
35.4,-90.9,2012,19.6875,1006.125,873.1874457541227,3720943.0,30375.0,0.0
